Country,geometry
Brazil,"<Point><coordinates>-51.025,-3.325</coordinates></Point>"
Brazil,"<Point><coordinates>-50.825,-3.325</coordinates></Point>"
Brazil,"<Point><coordinates>-50.775,-3.325</coordinates></Point>"
Brazil,"<Point><coordinates>-50.625,-3.325</coordinates></Point>"
Brazil,"<Point><coordinates>-49.225,-3.325</coordinates></Point>"
Brazil,"<Point><coordinates>-43.675,-3.325</coordinates></Point>"
Brazil,"<Point><coordinates>-43.625,-3.325</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.775,-3.325</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.825,-3.325</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.325,-3.325</coordinates></Point>"
Democratic Republic of the Congo,"<Point><coordinates>27.625,-3.325</coordinates></Point>"
Indonesia,"<Point><coordinates>105.075,-3.325</coordinates></Point>"
Indonesia,"<Point><coordinates>136.325,-3.325</coordinates></Point>"
Indonesia,"<Point><coordinates>136.625,-3.325</coordinates></Point>"
Indonesia,"<Point><coordinates>137.975,-3.325</coordinates></Point>"
Papua New Guinea,"<Point><coordinates>143.525,-3.325</coordinates></Point>"
Ecuador,"<Point><coordinates>-79.925,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-75.575,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-75.525,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-75.375,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-74.875,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-74.575,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-74.475,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-74.375,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-74.225,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-74.175,-3.375</coordinates></Point>"
Peru,"<Point><coordinates>-70.925,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-68.675,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-63.275,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-63.225,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-63.175,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-58.575,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-55.875,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-54.125,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-53.125,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-50.975,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-50.925,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-50.875,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-50.825,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-50.775,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-50.575,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-50.525,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-43.575,-3.375</coordinates></Point>"
Brazil,"<Point><coordinates>-43.525,-3.375</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.525,-3.375</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.775,-3.375</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.825,-3.375</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.075,-3.375</coordinates></Point>"
Democratic Republic of the Congo,"<Point><coordinates>28.725,-3.375</coordinates></Point>"
Indonesia,"<Point><coordinates>113.825,-3.375</coordinates></Point>"
Indonesia,"<Point><coordinates>113.925,-3.375</coordinates></Point>"
Indonesia,"<Point><coordinates>115.475,-3.375</coordinates></Point>"
Indonesia,"<Point><coordinates>115.525,-3.375</coordinates></Point>"
Indonesia,"<Point><coordinates>115.575,-3.375</coordinates></Point>"
Indonesia,"<Point><coordinates>121.575,-3.375</coordinates></Point>"
Indonesia,"<Point><coordinates>128.525,-3.375</coordinates></Point>"
Indonesia,"<Point><coordinates>138.375,-3.375</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.175,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-76.225,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-75.675,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-75.575,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-75.225,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-75.175,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-74.675,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-74.625,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-74.025,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-73.975,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-72.625,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-70.925,-3.425</coordinates></Point>"
Peru,"<Point><coordinates>-70.575,-3.425</coordinates></Point>"
Colombia,"<Point><coordinates>-70.025,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-69.125,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-69.075,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-69.025,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-62.425,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-59.575,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-59.325,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-55.225,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-52.775,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-52.675,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-51.425,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-51.325,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-51.175,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-50.825,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-50.525,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-50.175,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-50.025,-3.425</coordinates></Point>"
Brazil,"<Point><coordinates>-43.425,-3.425</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>12.125,-3.425</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>12.875,-3.425</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.475,-3.425</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.875,-3.425</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.075,-3.425</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.125,-3.425</coordinates></Point>"
Indonesia,"<Point><coordinates>114.425,-3.425</coordinates></Point>"
Indonesia,"<Point><coordinates>115.225,-3.425</coordinates></Point>"
Indonesia,"<Point><coordinates>115.525,-3.425</coordinates></Point>"
Indonesia,"<Point><coordinates>121.525,-3.425</coordinates></Point>"
Indonesia,"<Point><coordinates>126.675,-3.425</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.925,-3.475</coordinates></Point>"
Peru,"<Point><coordinates>-76.225,-3.475</coordinates></Point>"
Peru,"<Point><coordinates>-75.625,-3.475</coordinates></Point>"
Peru,"<Point><coordinates>-75.425,-3.475</coordinates></Point>"
Peru,"<Point><coordinates>-75.225,-3.475</coordinates></Point>"
Peru,"<Point><coordinates>-75.075,-3.475</coordinates></Point>"
Peru,"<Point><coordinates>-74.925,-3.475</coordinates></Point>"
Peru,"<Point><coordinates>-74.075,-3.475</coordinates></Point>"
Peru,"<Point><coordinates>-71.775,-3.475</coordinates></Point>"
Peru,"<Point><coordinates>-71.725,-3.475</coordinates></Point>"
Brazil,"<Point><coordinates>-69.725,-3.475</coordinates></Point>"
Brazil,"<Point><coordinates>-68.375,-3.475</coordinates></Point>"
Brazil,"<Point><coordinates>-67.825,-3.475</coordinates></Point>"
Brazil,"<Point><coordinates>-59.375,-3.475</coordinates></Point>"
Brazil,"<Point><coordinates>-50.825,-3.475</coordinates></Point>"
Brazil,"<Point><coordinates>-50.025,-3.475</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.025,-3.475</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.675,-3.475</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.025,-3.475</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.075,-3.475</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.125,-3.475</coordinates></Point>"
Indonesia,"<Point><coordinates>114.425,-3.475</coordinates></Point>"
Indonesia,"<Point><coordinates>115.325,-3.475</coordinates></Point>"
Indonesia,"<Point><coordinates>130.325,-3.475</coordinates></Point>"
Indonesia,"<Point><coordinates>135.375,-3.475</coordinates></Point>"
Indonesia,"<Point><coordinates>136.225,-3.475</coordinates></Point>"
Indonesia,"<Point><coordinates>136.275,-3.475</coordinates></Point>"
Indonesia,"<Point><coordinates>136.425,-3.475</coordinates></Point>"
Ecuador,"<Point><coordinates>-79.925,-3.525</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.375,-3.525</coordinates></Point>"
Peru,"<Point><coordinates>-76.125,-3.525</coordinates></Point>"
Peru,"<Point><coordinates>-75.325,-3.525</coordinates></Point>"
Peru,"<Point><coordinates>-75.075,-3.525</coordinates></Point>"
Peru,"<Point><coordinates>-75.025,-3.525</coordinates></Point>"
Peru,"<Point><coordinates>-73.075,-3.525</coordinates></Point>"
Peru,"<Point><coordinates>-71.775,-3.525</coordinates></Point>"
Peru,"<Point><coordinates>-70.675,-3.525</coordinates></Point>"
Colombia,"<Point><coordinates>-69.825,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-69.775,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-69.175,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-62.625,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-59.425,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-55.975,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-55.925,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-55.275,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-52.825,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-52.775,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-51.625,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-51.375,-3.525</coordinates></Point>"
Brazil,"<Point><coordinates>-50.875,-3.525</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.125,-3.525</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.225,-3.525</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.175,-3.525</coordinates></Point>"
Indonesia,"<Point><coordinates>115.025,-3.525</coordinates></Point>"
Indonesia,"<Point><coordinates>115.075,-3.525</coordinates></Point>"
Indonesia,"<Point><coordinates>115.125,-3.525</coordinates></Point>"
Indonesia,"<Point><coordinates>115.175,-3.525</coordinates></Point>"
Indonesia,"<Point><coordinates>115.375,-3.525</coordinates></Point>"
Indonesia,"<Point><coordinates>116.175,-3.525</coordinates></Point>"
Indonesia,"<Point><coordinates>136.375,-3.525</coordinates></Point>"
Indonesia,"<Point><coordinates>138.525,-3.525</coordinates></Point>"
Indonesia,"<Point><coordinates>138.675,-3.525</coordinates></Point>"
Ecuador,"<Point><coordinates>-79.575,-3.575</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.875,-3.575</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.775,-3.575</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.425,-3.575</coordinates></Point>"
Peru,"<Point><coordinates>-75.525,-3.575</coordinates></Point>"
Peru,"<Point><coordinates>-74.975,-3.575</coordinates></Point>"
Peru,"<Point><coordinates>-72.225,-3.575</coordinates></Point>"
Peru,"<Point><coordinates>-72.175,-3.575</coordinates></Point>"
Peru,"<Point><coordinates>-71.975,-3.575</coordinates></Point>"
Peru,"<Point><coordinates>-71.725,-3.575</coordinates></Point>"
Peru,"<Point><coordinates>-71.425,-3.575</coordinates></Point>"
Colombia,"<Point><coordinates>-70.225,-3.575</coordinates></Point>"
Brazil,"<Point><coordinates>-69.325,-3.575</coordinates></Point>"
Brazil,"<Point><coordinates>-65.575,-3.575</coordinates></Point>"
Brazil,"<Point><coordinates>-63.475,-3.575</coordinates></Point>"
Brazil,"<Point><coordinates>-52.925,-3.575</coordinates></Point>"
Brazil,"<Point><coordinates>-50.425,-3.575</coordinates></Point>"
Brazil,"<Point><coordinates>-50.275,-3.575</coordinates></Point>"
Brazil,"<Point><coordinates>-43.225,-3.575</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>11.525,-3.575</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.825,-3.575</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.975,-3.575</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.075,-3.575</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.175,-3.575</coordinates></Point>"
Indonesia,"<Point><coordinates>115.025,-3.575</coordinates></Point>"
Indonesia,"<Point><coordinates>126.325,-3.575</coordinates></Point>"
,"<Point><coordinates>128.325,-3.575</coordinates></Point>"
Indonesia,"<Point><coordinates>137.575,-3.575</coordinates></Point>"
Indonesia,"<Point><coordinates>137.625,-3.575</coordinates></Point>"
Indonesia,"<Point><coordinates>137.875,-3.575</coordinates></Point>"
Indonesia,"<Point><coordinates>138.325,-3.575</coordinates></Point>"
Indonesia,"<Point><coordinates>140.525,-3.575</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.875,-3.625</coordinates></Point>"
Peru,"<Point><coordinates>-77.225,-3.625</coordinates></Point>"
Peru,"<Point><coordinates>-76.075,-3.625</coordinates></Point>"
Peru,"<Point><coordinates>-75.625,-3.625</coordinates></Point>"
Peru,"<Point><coordinates>-75.525,-3.625</coordinates></Point>"
Peru,"<Point><coordinates>-75.425,-3.625</coordinates></Point>"
Peru,"<Point><coordinates>-74.925,-3.625</coordinates></Point>"
Peru,"<Point><coordinates>-72.225,-3.625</coordinates></Point>"
Peru,"<Point><coordinates>-71.725,-3.625</coordinates></Point>"
Peru,"<Point><coordinates>-71.625,-3.625</coordinates></Point>"
Brazil,"<Point><coordinates>-63.875,-3.625</coordinates></Point>"
Brazil,"<Point><coordinates>-55.325,-3.625</coordinates></Point>"
Brazil,"<Point><coordinates>-52.825,-3.625</coordinates></Point>"
Brazil,"<Point><coordinates>-52.325,-3.625</coordinates></Point>"
Brazil,"<Point><coordinates>-52.025,-3.625</coordinates></Point>"
Brazil,"<Point><coordinates>-51.725,-3.625</coordinates></Point>"
Brazil,"<Point><coordinates>-50.975,-3.625</coordinates></Point>"
Brazil,"<Point><coordinates>-50.825,-3.625</coordinates></Point>"
Brazil,"<Point><coordinates>-46.775,-3.625</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.875,-3.625</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.925,-3.625</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.975,-3.625</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>14.075,-3.625</coordinates></Point>"
Indonesia,"<Point><coordinates>126.475,-3.625</coordinates></Point>"
Indonesia,"<Point><coordinates>126.925,-3.625</coordinates></Point>"
Indonesia,"<Point><coordinates>136.925,-3.625</coordinates></Point>"
Indonesia,"<Point><coordinates>136.975,-3.625</coordinates></Point>"
Indonesia,"<Point><coordinates>137.025,-3.625</coordinates></Point>"
Indonesia,"<Point><coordinates>138.325,-3.625</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.425,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-77.475,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-77.225,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-77.175,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-77.125,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-75.875,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-75.625,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-75.475,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-75.375,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-75.175,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-75.125,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-73.975,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-73.925,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-73.825,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-73.175,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-72.375,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-72.225,-3.675</coordinates></Point>"
Peru,"<Point><coordinates>-71.125,-3.675</coordinates></Point>"
Colombia,"<Point><coordinates>-70.225,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-69.425,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-57.875,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-57.275,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-56.775,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-53.325,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-52.425,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-51.275,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-50.825,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-50.725,-3.675</coordinates></Point>"
Brazil,"<Point><coordinates>-50.075,-3.675</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>12.125,-3.675</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>12.925,-3.675</coordinates></Point>"
Republic of the Congo,"<Point><coordinates>13.975,-3.675</coordinates></Point>"
Indonesia,"<Point><coordinates>126.475,-3.675</coordinates></Point>"
Indonesia,"<Point><coordinates>126.875,-3.675</coordinates></Point>"
Indonesia,"<Point><coordinates>134.275,-3.675</coordinates></Point>"
Indonesia,"<Point><coordinates>135.275,-3.675</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.475,-3.725</coordinates></Point>"
Ecuador,"<Point><coordinates>-78.425,-3.725</coordinates></Point>"
Peru,"<Point><coordinates>-77.225,-3.725</coordinates></Point>"
Peru,"<Point><coordinates>-77.175,-3.725</coordinates></Point>"
Peru,"<Point><coordinates>-76.025,-3.725</coordinates></Point>"
Peru,"<Point><coordinates>-75.925,-3.725</coordinates></Point>"
Peru,"<Point><coordinates>-75.325,-3.725</coordinates></Point>"
