cartodb_id,gid,id_0,iso,name_0,id_1,name_1,id_2,name_2,id_3,name_3,id_4,name_4,varname_4,type_4,engtype_4,validfr_4,validto_4,remarks_4,shape_leng,shape_area,latitude,longitude,center_latitude,center_longitude,created_at,updated_at
7388,7372,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16500,Corcubión,,Municipality,Municipality,Unknown,Present,,0.164555218464,0.000741218948000,43,-9,42.9446417,-9.1943102,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7445,7440,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16568,Curtis,,Municipality,Municipality,Unknown,Present,,0.634033165741,0.0129042804180,43,-8,43.1243664,-8.1463081,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
234,327,70,ESP,Spain,944,Comunidad Valenciana,13632,Valencia,24530,Horta Sud,15947,Paiporta,,Municipality,Municipality,Unknown,Present,,0.0879551052745,0.000408797107500,39,0,39.4284465,-0.4188691,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7386,7370,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16498,Carnota,,Municipality,Municipality,Unknown,Present,,0.805818591318,0.00819726007200,43,-9,42.8210706,-9.0870997,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7387,7371,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16499,Cee,Cée,Municipality,Municipality,Unknown,Present,,0.525621556815,0.00641215803850,43,-9,42.9554087,-9.1897493,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7391,7374,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16502,Dumbría,,Municipality,Municipality,Unknown,Present,,0.677761419864,0.0138029663255,43,-9,43.0093274,-9.1152093,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7447,7422,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16550,Neda,,Municipality,Municipality,Unknown,Present,,0.274165333977,0.00264813842950,43,-8,43.5012777,-8.1562688,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7392,7375,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16503,Fisterra,Finisterre,Municipality,Municipality,Unknown,Present,,0.421254831726,0.00328023626300,43,-9,42.9050668,-9.2643379,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7980,7974,70,ESP,Spain,950,País Vasco,13642,Álava,24597,n.a. (2),17144,Legutiano,Villarreal de Álava,Municipality,Municipality,Unknown,Present,,0.381504520603,0.00504770267550,43,-3,42.977822,-2.642724,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7393,7376,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16504,Laxe,Lage,Municipality,Municipality,Unknown,Present,,0.396309259248,0.00408990452000,43,-9,43.219755,-9.005163,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7395,7378,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16506,Mazaricos,,Municipality,Municipality,Unknown,Present,,0.916450388377,0.0206582109985,43,-9,42.938932,-8.992199,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7455,7434,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16562,Aranga,,Municipality,Municipality,Unknown,Present,,0.635613851987,0.0133049279605,43,-8,43.233333,-8.016667,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7396,7379,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16507,Muros,,Municipality,Municipality,Unknown,Present,,0.769031105734,0.00811267248650,43,-9,42.774323,-9.0575092,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7399,7382,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16510,Noia,Noya,Municipality,Municipality,Unknown,Present,,0.515927188263,0.00407032418250,43,-9,42.7852515,-8.8883091,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7401,7383,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16511,Outes,,Municipality,Municipality,Unknown,Present,,0.698808376208,0.0109779992005,43,-9,42.8512734,-8.9264548,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7458,7430,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16558,San Sadurniño,San Saturnino,Municipality,Municipality,Unknown,Present,,0.582973470231,0.0110619280550,44,-8,43.5624522,-8.0549917,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7405,7386,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16514,Rianxo,Rianjo,Municipality,Municipality,Unknown,Present,,0.483773858360,0.00653540153100,43,-9,42.6519856,-8.8184205,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7461,7432,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16560,Vilarmaior,Villarmayor,Municipality,Municipality,Unknown,Present,,0.389905638869,0.00340953407800,43,-8,43.344613,-8.15395,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7404,7385,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16513,Porto do Son,Puerto del Son,Municipality,Municipality,Unknown,Present,,0.772253531645,0.0107065052945,43,-9,42.7246775,-9.0066946,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7409,7390,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16518,Santiago de Compostela,,Municipality,Municipality,Unknown,Present,,0.950111872036,0.0243146483835,43,-9,42.8804471,-8.5463034,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7508,7483,70,ESP,Spain,946,Galicia,13636,Lugo,24567,n.a. (171),16617,Begonte,,Municipality,Municipality,Unknown,Present,,0.628938699225,0.0140575847065,43,-8,43.1453412,-7.6802041,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7410,7391,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16519,Teo,,Municipality,Municipality,Unknown,Present,,0.601780621984,0.00872594455700,43,-9,42.802272,-8.586169,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7467,7442,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16570,Irixoa,Irijoa,Municipality,Municipality,Unknown,Present,,0.509818329693,0.00757367122250,43,-8,43.284744,-8.058925,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5741,5731,70,ESP,Spain,940,Cataluña,13624,Lleida,24477,n.a. (168),14838,El Alamús,,Municipality,Municipality,Unknown,Present,,0.148369839111,0.00135269716450,42,1,41.6160974,0.7375647,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7413,7393,70,ESP,Spain,946,Galicia,13635,A Coruña,24562,n.a. (145),16521,Vimianzo,,Municipality,Municipality,Unknown,Present,,0.775955342819,0.0206834983550,43,-9,43.1103004,-9.0338944,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7468,7443,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16571,Melide,Mellid,Municipality,Municipality,Unknown,Present,,0.677143012829,0.0111732757055,43,-8,42.9139313,-8.0147263,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7415,7396,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16524,A Laracha,,Municipality,Municipality,Unknown,Present,,0.802126393923,0.0139647144665,43,-9,43.2523175,-8.5844693,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7518,7493,70,ESP,Spain,946,Galicia,13636,Lugo,24568,n.a. (172),16627,A Pontenova,Puente Nuevo-Villaodrid,Municipality,Municipality,Unknown,Present,,0.654245828959,0.0150804610805,43,-7,43.3480346,-7.1925357,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7417,7395,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16523,A Coruña,,Municipality,Municipality,Unknown,Present,,0.573370546914,0.00437140141950,43,-8,43.3708731,-8.395835,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
151,148,70,ESP,Spain,936,Aragón,13605,Teruel,24329,n.a. (253),10436,Santa Eulalia,,Municipality,Municipality,Unknown,Present,,0.507630372300,0.00860605009400,41,-1,40.5663946,-1.3126363,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7586,7861,70,ESP,Spain,949,La Rioja,13641,La Rioja,24590,n.a. (139),17031,Huércanos,,Municipality,Municipality,Unknown,Present,,0.246404852827,0.00234350145800,42,-3,42.4291031,-2.6941384,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7419,7398,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16526,Ares,,Municipality,Municipality,Unknown,Present,,0.409677570841,0.00208107309500,43,-8,43.4262953,-8.2477456,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7421,7438,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16566,Boimorto,,Municipality,Municipality,Unknown,Present,,0.587527862143,0.00910004232700,43,-8,43.008,-8.127,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7422,7399,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16527,Arteixo,Arteijo,Municipality,Municipality,Unknown,Present,,0.622768426792,0.0104038441190,43,-9,43.3045068,-8.5113867,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7469,7444,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16572,Mesía,Mesia,Municipality,Municipality,Unknown,Present,,0.688059284699,0.0118639505500,43,-8,43.115918,-8.244491,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7423,7400,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16528,Bergondo,,Municipality,Municipality,Unknown,Present,,0.311949195191,0.00358159135400,43,-8,43.3166667,-8.2333333,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7523,7501,70,ESP,Spain,946,Galicia,13636,Lugo,24568,n.a. (172),16635,O Valadouro,Valle de Oro,Municipality,Municipality,Unknown,Present,,0.648560605594,0.0123050321895,44,-7,43.5667315,-7.4597725,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7425,7402,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16530,Cabana de Bergantiños,,Municipality,Municipality,Unknown,Present,,0.740587201291,0.0109742504215,43,-9,43.2191667,-8.98,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7515,7490,70,ESP,Spain,946,Galicia,13636,Lugo,24567,n.a. (171),16624,Ribeira de Piquín,Ribera de Piquín,Municipality,Municipality,Unknown,Present,,0.500220603954,0.00812323515300,43,-7,43.190551,-7.1898025,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7429,7405,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16533,Carballo,,Municipality,Municipality,Unknown,Present,,0.936565368528,0.0206753913085,43,-9,43.2121679,-8.6910414,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7433,7406,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16534,Cariño,,Municipality,Municipality,Unknown,Present,,0.556950970233,0.00537947434250,44,-8,43.7326479,-7.8777663,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2300,2271,70,ESP,Spain,938,Castilla y León,13609,Burgos,24361,n.a. (65),11346,Comunidad de Quintanar de la Sierra y Vilviestre del Pinar,,Municipality,Municipality,Unknown,Present,,0.0453734599529,0.0000735549469993,42,-3,41.9521754,-3.0781114,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7435,7408,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16536,Cedeira,,Municipality,Municipality,Unknown,Present,,0.726655534087,0.00965560476700,44,-8,43.66142,-8.0554694,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5197,5181,70,ESP,Spain,940,Cataluña,13622,Barcelona,24454,n.a. (33),14235,Santa Cecília de Voltregà,Santa Cecília de Voltregá,Municipality,Municipality,Unknown,Present,,0.165296326080,0.000938574881000,42,2,41.9930612,2.2199023,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7437,7414,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16542,Fene,,Municipality,Municipality,Unknown,Present,,0.365691322504,0.00303016034100,43,-8,43.4752074,-8.165961,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7470,7463,70,ESP,Spain,946,Galicia,13636,Lugo,24565,n.a. (169),16591,O Saviñao,,Municipality,Municipality,Unknown,Present,,0.725472101775,0.0215896797160,43,-8,42.6470935,-7.654811,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7439,7418,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16546,Miño,,Municipality,Municipality,Unknown,Present,,0.409027263407,0.00362939384700,43,-8,43.3475,-8.2063889,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7483,7456,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16584,Vilasantar,,Municipality,Municipality,Unknown,Present,,0.485416257614,0.00653824840750,43,-8,43.0666667,-8.1,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7442,7416,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16544,Malpica de Bergantiños,,Municipality,Municipality,Unknown,Present,,0.685735392996,0.00688798013350,43,-9,43.3241627,-8.8093119,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2317,2296,70,ESP,Spain,938,Castilla y León,13609,Burgos,24358,n.a. (62),11203,Sarracín,,Municipality,Municipality,Unknown,Present,,0.141953267711,0.00106275515950,42,-4,42.2574605,-3.6853544,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7444,7417,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16545,Mañón,,Municipality,Municipality,Unknown,Present,,0.926996346210,0.00912395652700,44,-8,43.3708731,-8.395835,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2318,2297,70,ESP,Spain,938,Castilla y León,13609,Burgos,24358,n.a. (62),11204,Sotragero,,Municipality,Municipality,Unknown,Present,,0.109454435612,0.000612453145501,42,-4,42.4099534,-3.7131813,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7446,7421,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16549,Narón,,Municipality,Municipality,Unknown,Present,,0.589001537628,0.00750476141550,44,-8,43.5370517,-8.1807664,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
343,339,70,ESP,Spain,944,Comunidad Valenciana,13632,Valencia,24532,n.a. (221),15959,Beniarjó,,Municipality,Municipality,Unknown,Present,,0.0965567559133,0.000286026644001,39,0,38.9322929,-0.1874941,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7448,7426,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16554,Paderne,,Municipality,Municipality,Unknown,Present,,0.449876542297,0.00437254397450,43,-8,43.286774,-8.176355,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7532,7511,70,ESP,Spain,946,Galicia,13636,Lugo,24569,n.a. (173),16645,Baleira,,Municipality,Municipality,Unknown,Present,,0.811130876123,0.0187082312635,43,-7,43.0016667,-7.2391667,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7449,7423,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16551,Oleiros,,Municipality,Municipality,Unknown,Present,,0.504956290955,0.00492990476650,43,-8,43.3334964,-8.3136182,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7495,7472,70,ESP,Spain,946,Galicia,13636,Lugo,24566,n.a. (170),16600,Guntín,,Municipality,Municipality,Unknown,Present,,0.909622001260,0.0170439293165,43,-8,42.8877778,-7.6972222,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7454,7427,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16555,Ponteceso,Puenteceso,Municipality,Municipality,Unknown,Present,,0.770265536697,0.0101658544655,43,-9,43.2426933,-8.900965,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
484,476,70,ESP,Spain,935,Andalucía,13596,Almería,24262,n.a. (19),9291,Benahadux,,Municipality,Municipality,Unknown,Present,,0.196455354127,0.00166406148600,37,-2,36.9258636,-2.4556826,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5690,5681,70,ESP,Spain,940,Cataluña,13624,Lleida,24475,n.a. (166),14783,Mollerussa,Mollerusa,Municipality,Municipality,Unknown,Present,,0.155649472925,0.000745055057999,42,1,41.6300368,0.8941285,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7457,7429,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16557,Sada,,Municipality,Municipality,Unknown,Present,,0.313717856905,0.00309645726950,43,-8,43.350928,-8.2546106,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8168,8165,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17345,Larrabetzu,Larrabezúa,Municipality,Municipality,Unknown,Present,,0.317229731570,0.00236774310450,43,-3,43.2609734,-2.7961746,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7456,7428,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16556,Pontedeume,Puentedeume,Municipality,Municipality,Unknown,Present,,0.424727756291,0.00324188669100,43,-8,43.4025778,-8.1526906,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
451,443,70,ESP,Spain,935,Andalucía,13596,Almería,24259,n.a. (16),9258,Turrillas,,Municipality,Municipality,Unknown,Present,,0.303117439231,0.00397961247300,37,-2,37.030185,-2.2640956,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7462,7435,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16563,Arzúa,,Municipality,Municipality,Unknown,Present,,0.799304760000,0.0171267521710,43,-8,42.9271719,-8.1641964,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7484,7457,70,ESP,Spain,946,Galicia,13636,Lugo,24565,n.a. (169),16585,A Pobra do Brollón,Puebla del Brollón,Municipality,Municipality,Unknown,Present,,0.785361617580,0.0193786218980,43,-7,42.5570379,-7.3924181,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7460,7431,70,ESP,Spain,946,Galicia,13635,A Coruña,24563,n.a. (146),16559,Valdoviño,,Municipality,Municipality,Unknown,Present,,0.736676605901,0.00983947579050,44,-8,43.6,-8.1330556,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6213,6197,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24495,n.a. (180),15214,Orusco de Tajuña,,Municipality,Municipality,Unknown,Present,,0.203446447916,0.00226838178000,40,-3,40.285148,-3.2085567,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7463,7436,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16564,As Pontes de García Rodríguez,,Municipality,Municipality,Unknown,Present,,0.995554825995,0.0277198920915,43,-8,43.4458176,-7.849446,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
452,444,70,ESP,Spain,935,Andalucía,13596,Almería,24259,n.a. (16),9259,Uleila del Campo,,Municipality,Municipality,Unknown,Present,,0.263987822053,0.00388638549100,37,-2,37.1854838,-2.2038011,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
639,618,70,ESP,Spain,935,Andalucía,13598,Córdoba,24278,n.a. (91),9433,Doña Mencía,,Municipality,Municipality,Unknown,Present,,0.173552623997,0.00154020066900,38,-4,37.5545698,-4.3576025,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7472,7446,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16574,O Pino,,Municipality,Municipality,Unknown,Present,,0.884592180410,0.0146109403985,43,-8,42.9356635,-8.3340987,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7486,7460,70,ESP,Spain,946,Galicia,13636,Lugo,24565,n.a. (169),16588,Chantada,,Municipality,Municipality,Unknown,Present,,0.767915807309,0.0193892409525,43,-8,42.6086738,-7.7734681,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7473,7447,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16575,Ordes,Ordenes,Municipality,Municipality,Unknown,Present,,0.798486361734,0.0173945084815,43,-8,43.0767455,-8.4077461,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7492,7468,70,ESP,Spain,946,Galicia,13636,Lugo,24565,n.a. (169),16596,Taboada,,Municipality,Municipality,Unknown,Present,,0.715535663773,0.0161067581990,43,-8,42.7161524,-7.7629038,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7475,7448,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16576,Oroso,,Municipality,Municipality,Unknown,Present,,0.669936078312,0.00795791218600,43,-8,42.9944209,-8.4348459,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7479,7452,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16580,Tordoia,Tordoya,Municipality,Municipality,Unknown,Present,,0.827875171184,0.0137632983830,43,-9,43.088,-8.56,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7480,7453,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16581,Touro,,Municipality,Municipality,Unknown,Present,,0.862835136094,0.0126928378910,43,-8,42.867092,-8.306829,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7481,7454,70,ESP,Spain,946,Galicia,13635,A Coruña,24564,n.a. (147),16582,Trazo,,Municipality,Municipality,Unknown,Present,,0.639578779712,0.0111944322920,43,-9,43.0166667,-8.5333333,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7488,7462,70,ESP,Spain,946,Galicia,13636,Lugo,24565,n.a. (169),16590,Monforte de Lemos,,Municipality,Municipality,Unknown,Present,,0.870393210635,0.0218684753145,43,-7,42.5184982,-7.5106882,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7494,7471,70,ESP,Spain,946,Galicia,13636,Lugo,24566,n.a. (170),16599,Friol,,Municipality,Municipality,Unknown,Present,,0.848359888749,0.0322888476835,43,-8,43.0288911,-7.7935398,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6098,6085,70,ESP,Spain,942,Comunidad de Madrid,13628,Madrid,24490,n.a. (175),15088,Valdemanco,,Municipality,Municipality,Unknown,Present,,0.178094304942,0.00187116296050,41,-4,40.8725259,-3.6629561,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
7489,7465,70,ESP,Spain,946,Galicia,13636,Lugo,24565,n.a. (169),16593,Quiroga,,Municipality,Municipality,Unknown,Present,,1.17040246078,0.0347475328750,42,-7,42.4759676,-7.2717196,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
