Vuelo,Compañía,Fecha,scheduled,arrival,Retraso,late?,scheduled_hour,morning?,Origen
VLG1026,VUELING AIRLINES,12/04/2011,18:00,18:00,0,FALSE,18,FALSE,MADRID-BARAJAS
VLG1026,VUELING AIRLINES,04/11/2013,18:00,18:00,0,FALSE,18,FALSE,MADRID-BARAJAS
IBE5650,IBERIA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,SEVILLA
IBE5709,IBERIA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,ROMA /FIUMICINO
IBE7708,IBERIA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,CASABLANCA /MOHAMED V
LH1132,LUFTHANSA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,FRANKFURT
RAM960,ROYAL AIR MAROC,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,CASABLANCA /MOHAMED V
VLG2267,VUELING AIRLINES,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,SEVILLA
VLG6105,VUELING AIRLINES,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,ROMA /FIUMICINO
IBE5650,IBERIA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,SEVILLA
IBE5709,IBERIA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,ROMA /FIUMICINO
IBE7708,IBERIA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,CASABLANCA /MOHAMED V
LH1132,LUFTHANSA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,FRANKFURT
RAM960,ROYAL AIR MAROC,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,CASABLANCA /MOHAMED V
VLG2267,VUELING AIRLINES,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,SEVILLA
VLG6105,VUELING AIRLINES,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,ROMA /FIUMICINO
IBE5650,IBERIA,12/04/2011,18:05,18:05,0,FALSE,18,FALSE,SEVILLA
IBE5709,IBERIA,12/04/2011,18:05,18:05,0,FALSE,18,FALSE,ROMA /FIUMICINO
IBE7708,IBERIA,12/04/2011,18:05,18:05,0,FALSE,18,FALSE,CASABLANCA /MOHAMED V
LH1132,LUFTHANSA,12/04/2011,18:05,18:05,0,FALSE,18,FALSE,FRANKFURT
RAM960,ROYAL AIR MAROC,12/04/2011,18:05,18:05,0,FALSE,18,FALSE,CASABLANCA /MOHAMED V
VLG2267,VUELING AIRLINES,12/04/2011,18:05,18:05,0,FALSE,18,FALSE,SEVILLA
VLG6105,VUELING AIRLINES,12/04/2011,18:05,18:05,0,FALSE,18,FALSE,ROMA /FIUMICINO
IBE5650,IBERIA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,SEVILLA
IBE5709,IBERIA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,ROMA /FIUMICINO
IBE7708,IBERIA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,CASABLANCA /MOHAMED V
LH1132,LUFTHANSA,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,FRANKFURT
RAM960,ROYAL AIR MAROC,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,CASABLANCA /MOHAMED V
VLG2267,VUELING AIRLINES,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,SEVILLA
VLG6105,VUELING AIRLINES,04/11/2013,18:05,18:05,0,FALSE,18,FALSE,ROMA /FIUMICINO
JKK5711,SPANAIR,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,PALMA DE MALLORCA
JKK5789,SPANAIR,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,MENORCA
EZY2765,EASYJET AIRLINE CO. LTD.,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,MILAN /MALPENSA
JKK5711,SPANAIR,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,PALMA DE MALLORCA
JKK5789,SPANAIR,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,MENORCA
JOR107,BLUE AIR TRANSPORT AERIAN,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,BUCAREST/BANEASA
EZY2765,EASYJET AIRLINE CO. LTD.,12/04/2011,18:10,18:10,0,FALSE,18,FALSE,MILAN /MALPENSA
JKK5711,SPANAIR,12/04/2011,18:10,18:10,0,FALSE,18,FALSE,PALMA DE MALLORCA
JKK5789,SPANAIR,12/04/2011,18:10,18:10,0,FALSE,18,FALSE,MENORCA
EZY2765,EASYJET AIRLINE CO. LTD.,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,MILAN /MALPENSA
JKK5711,SPANAIR,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,PALMA DE MALLORCA
JKK5789,SPANAIR,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,MENORCA
JOR107,BLUE AIR TRANSPORT AERIAN,04/11/2013,18:10,18:10,0,FALSE,18,FALSE,BUCAREST/BANEASA
MMZ7332,EUROATLANTIC AIRWAYS,04/11/2013,18:15,18:15,0,FALSE,18,FALSE,DONETSK
YW8717,AIR NOSTRUM,04/11/2013,18:15,18:15,0,FALSE,18,FALSE,BURGOS / VILLAFRIA
MMZ7332,EUROATLANTIC AIRWAYS,04/11/2013,18:15,18:15,0,FALSE,18,FALSE,DONETSK
YW8717,AIR NOSTRUM,04/11/2013,18:15,18:15,0,FALSE,18,FALSE,BURGOS / VILLAFRIA
YW8717,AIR NOSTRUM,12/04/2011,18:15,18:15,0,FALSE,18,FALSE,BURGOS / VILLAFRIA
MMZ7332,EUROATLANTIC AIRWAYS,04/11/2013,18:15,18:15,0,FALSE,18,FALSE,DONETSK
YW8717,AIR NOSTRUM,04/11/2013,18:15,18:15,0,FALSE,18,FALSE,BURGOS / VILLAFRIA
RYR8037,RYANAIR,04/11/2013,18:20,18:20,0,FALSE,18,FALSE,IBIZA
RYR9297,RYANAIR,04/11/2013,18:20,18:20,0,FALSE,18,FALSE,LEEDS/BRADFORD
WZZ4405,WIZZ AIR HUNGARY,04/11/2013,18:20,18:20,0,FALSE,18,FALSE,SOFIA
RYR8037,RYANAIR,04/11/2013,18:20,18:20,0,FALSE,18,FALSE,IBIZA
RYR9297,RYANAIR,04/11/2013,18:20,18:20,0,FALSE,18,FALSE,LEEDS/BRADFORD
WZZ4405,WIZZ AIR HUNGARY,04/11/2013,18:20,18:20,0,FALSE,18,FALSE,SOFIA
RYR8037,RYANAIR,04/11/2013,18:20,18:20,0,FALSE,18,FALSE,IBIZA
RYR9297,RYANAIR,04/11/2013,18:20,18:20,0,FALSE,18,FALSE,LEEDS/BRADFORD
WZZ4405,WIZZ AIR HUNGARY,04/11/2013,18:20,18:20,0,FALSE,18,FALSE,SOFIA
IBE1716,IBERIA,04/11/2013,18:25,18:25,0,FALSE,18,FALSE,MADRID-BARAJAS
IBE1716,IBERIA,04/11/2013,18:25,18:25,0,FALSE,18,FALSE,MADRID-BARAJAS
AM6954,AEROMEXICO (AEROVIAS DE MEJICO),12/04/2011,18:25,18:25,0,FALSE,18,FALSE,MENORCA
IBE1716,IBERIA,04/11/2013,18:25,18:25,0,FALSE,18,FALSE,MADRID-BARAJAS
AA6292,AMERICAN AIRLINES,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
BAW0480,BRITISH AIRWAYS,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
IBE7453,IBERIA,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
JKK5207,SPANAIR,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,GRAN CANARIA
UX3962,AIR EUROPA,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,GRAN CANARIA
AA6292,AMERICAN AIRLINES,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
BAW0480,BRITISH AIRWAYS,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
IBE7453,IBERIA,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
JKK5207,SPANAIR,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,GRAN CANARIA
UX3962,AIR EUROPA,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,GRAN CANARIA
AA6292,AMERICAN AIRLINES,12/04/2011,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
BAW0480,BRITISH AIRWAYS,12/04/2011,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
IBE7453,IBERIA,12/04/2011,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
JKK5207,SPANAIR,12/04/2011,18:30,18:30,0,FALSE,18,FALSE,GRAN CANARIA
JKK6607,SPANAIR,12/04/2011,18:30,18:30,0,FALSE,18,FALSE,SEVILLA
UX3866,AIR EUROPA,12/04/2011,18:30,18:30,0,FALSE,18,FALSE,SEVILLA
UX3962,AIR EUROPA,12/04/2011,18:30,18:30,0,FALSE,18,FALSE,GRAN CANARIA
AA6292,AMERICAN AIRLINES,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
BAW0480,BRITISH AIRWAYS,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
IBE7453,IBERIA,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,LONDRES / HEATHROW
JKK5207,SPANAIR,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,GRAN CANARIA
UX3962,AIR EUROPA,04/11/2013,18:30,18:30,0,FALSE,18,FALSE,GRAN CANARIA
AF1330,AIR FRANCE,04/11/2013,18:35,18:35,0,FALSE,18,FALSE,PARIS /ORLY
JKK092,SPANAIR,04/11/2013,18:35,18:35,0,FALSE,18,FALSE,MARSELLA
JKK5235,SPANAIR,04/11/2013,18:35,18:35,0,FALSE,18,FALSE,TENERIFE NORTE
AF1330,AIR FRANCE,04/11/2013,18:35,18:35,0,FALSE,18,FALSE,PARIS /ORLY
JKK092,SPANAIR,04/11/2013,18:35,18:35,0,FALSE,18,FALSE,MARSELLA
JKK5235,SPANAIR,04/11/2013,18:35,18:35,0,FALSE,18,FALSE,TENERIFE NORTE
AF1330,AIR FRANCE,12/04/2011,18:35,18:35,0,FALSE,18,FALSE,PARIS /ORLY
JKK5235,SPANAIR,12/04/2011,18:35,18:35,0,FALSE,18,FALSE,TENERIFE NORTE
AF1330,AIR FRANCE,04/11/2013,18:35,18:35,0,FALSE,18,FALSE,PARIS /ORLY
JKK092,SPANAIR,04/11/2013,18:35,18:35,0,FALSE,18,FALSE,MARSELLA
JKK5235,SPANAIR,04/11/2013,18:35,18:35,0,FALSE,18,FALSE,TENERIFE NORTE
IBE5763,IBERIA,04/11/2013,18:40,18:40,0,FALSE,18,FALSE,PARIS /ORLY
VLG8078,VUELING AIRLINES,04/11/2013,18:40,18:40,0,FALSE,18,FALSE,PARIS /ORLY
IBE5763,IBERIA,04/11/2013,18:40,18:40,0,FALSE,18,FALSE,PARIS /ORLY
VLG8078,VUELING AIRLINES,04/11/2013,18:40,18:40,0,FALSE,18,FALSE,PARIS /ORLY
IBE5763,IBERIA,12/04/2011,18:40,18:40,0,FALSE,18,FALSE,PARIS /ORLY
VLG8078,VUELING AIRLINES,12/04/2011,18:40,18:40,0,FALSE,18,FALSE,PARIS /ORLY
IBE5763,IBERIA,04/11/2013,18:40,18:40,0,FALSE,18,FALSE,PARIS /ORLY
VLG8078,VUELING AIRLINES,04/11/2013,18:40,18:40,0,FALSE,18,FALSE,PARIS /ORLY
JKK058,SPANAIR,04/11/2013,18:45,18:45,0,FALSE,18,FALSE,ESTOCOLMO /ARLANDA
WZZ3405,WIZZ AIR HUNGARY,04/11/2013,18:45,18:45,0,FALSE,18,FALSE,CLUJ NAPOCA/SOMESENI
JKK058,SPANAIR,04/11/2013,18:45,18:45,0,FALSE,18,FALSE,ESTOCOLMO /ARLANDA
WZZ3405,WIZZ AIR HUNGARY,04/11/2013,18:45,18:45,0,FALSE,18,FALSE,CLUJ NAPOCA/SOMESENI
JKK058,SPANAIR,12/04/2011,18:45,18:45,0,FALSE,18,FALSE,ESTOCOLMO /ARLANDA
SIA067,"SINGAPORE AIRLINES,LTD.",12/04/2011,18:45,18:45,0,FALSE,18,FALSE,SAO PAULO /GUARULHOS
JKK058,SPANAIR,04/11/2013,18:45,18:45,0,FALSE,18,FALSE,ESTOCOLMO /ARLANDA
WZZ3405,WIZZ AIR HUNGARY,04/11/2013,18:45,18:45,0,FALSE,18,FALSE,CLUJ NAPOCA/SOMESENI
AM6954,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,18:50,18:50,0,FALSE,18,FALSE,MENORCA
EZY8577,EASYJET AIRLINE CO. LTD.,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,LONDRES /GATWICK
IBE5679,IBERIA,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TENERIFE NORTE
IBE7720,IBERIA,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TANGER
KL3316,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,MENORCA
RAM692,ROYAL AIR MAROC,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TANGER
VLG3211,VUELING AIRLINES,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TENERIFE NORTE
AM6954,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,18:50,18:50,0,FALSE,18,FALSE,MENORCA
EZY8577,EASYJET AIRLINE CO. LTD.,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,LONDRES /GATWICK
IBE5679,IBERIA,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TENERIFE NORTE
IBE7720,IBERIA,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TANGER
KL3316,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,MENORCA
RAM692,ROYAL AIR MAROC,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TANGER
UX6084,AIR EUROPA,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,MENORCA
VLG3211,VUELING AIRLINES,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TENERIFE NORTE
EZY8577,EASYJET AIRLINE CO. LTD.,12/04/2011,18:50,18:50,0,FALSE,18,FALSE,LONDRES /GATWICK
IBE5671,IBERIA,12/04/2011,18:50,18:50,0,FALSE,18,FALSE,GRAN CANARIA
VLG3001,VUELING AIRLINES,12/04/2011,18:50,18:50,0,FALSE,18,FALSE,GRAN CANARIA
AM6954,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,18:50,18:50,0,FALSE,18,FALSE,MENORCA
EZY8577,EASYJET AIRLINE CO. LTD.,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,LONDRES /GATWICK
IBE5679,IBERIA,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TENERIFE NORTE
IBE7720,IBERIA,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TANGER
KL3316,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,MENORCA
RAM692,ROYAL AIR MAROC,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TANGER
UX6084,AIR EUROPA,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,MENORCA
VLG3211,VUELING AIRLINES,04/11/2013,18:50,18:50,0,FALSE,18,FALSE,TENERIFE NORTE
GWI2520,GERMANWINGS GMBH,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,STUTTGART
IBE1746,IBERIA,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,MADRID-BARAJAS
IBE5632,IBERIA,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,MALAGA
JKK312,SPANAIR,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,ESTAMBUL / SABIHA GOKCEN
VLG2112,VUELING AIRLINES,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,MALAGA
GWI2520,GERMANWINGS GMBH,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,STUTTGART
IBE1746,IBERIA,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,MADRID-BARAJAS
IBE5632,IBERIA,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,MALAGA
JKK312,SPANAIR,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,ESTAMBUL / SABIHA GOKCEN
VLG2112,VUELING AIRLINES,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,MALAGA
GWI2520,GERMANWINGS GMBH,12/04/2011,18:55,18:55,0,FALSE,18,FALSE,STUTTGART
IBE1746,IBERIA,12/04/2011,18:55,18:55,0,FALSE,18,FALSE,MADRID-BARAJAS
IBE5632,IBERIA,12/04/2011,18:55,18:55,0,FALSE,18,FALSE,MALAGA
JKK312,SPANAIR,12/04/2011,18:55,18:55,0,FALSE,18,FALSE,ESTAMBUL / SABIHA GOKCEN
VLG2112,VUELING AIRLINES,12/04/2011,18:55,18:55,0,FALSE,18,FALSE,MALAGA
GWI2520,GERMANWINGS GMBH,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,STUTTGART
IBE1746,IBERIA,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,MADRID-BARAJAS
IBE5632,IBERIA,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,MALAGA
JKK312,SPANAIR,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,ESTAMBUL / SABIHA GOKCEN
VLG2112,VUELING AIRLINES,04/11/2013,18:55,18:55,0,FALSE,18,FALSE,MALAGA
IBE5700,IBERIA,04/11/2013,19:00,19:00,0,FALSE,19,FALSE,PALMA DE MALLORCA
VLG3925,VUELING AIRLINES,04/11/2013,19:00,19:00,0,FALSE,19,FALSE,PALMA DE MALLORCA
IBE5700,IBERIA,04/11/2013,19:00,19:00,0,FALSE,19,FALSE,PALMA DE MALLORCA
VLG3925,VUELING AIRLINES,04/11/2013,19:00,19:00,0,FALSE,19,FALSE,PALMA DE MALLORCA
IBE5700,IBERIA,12/04/2011,19:00,19:00,0,FALSE,19,FALSE,PALMA DE MALLORCA
VLG3925,VUELING AIRLINES,12/04/2011,19:00,19:00,0,FALSE,19,FALSE,PALMA DE MALLORCA
IBE5700,IBERIA,04/11/2013,19:00,19:00,0,FALSE,19,FALSE,PALMA DE MALLORCA
VLG3925,VUELING AIRLINES,04/11/2013,19:00,19:00,0,FALSE,19,FALSE,PALMA DE MALLORCA
DAH2012,AIR ALGERIE,04/11/2013,19:05,19:05,0,FALSE,19,FALSE,ARGEL/ HOUARI BOUMEDIEN
LX1956,SWISS INTERNATIONAL AIR LINES,04/11/2013,19:05,19:05,0,FALSE,19,FALSE,ZURICH
UX6042,AIR EUROPA,04/11/2013,19:05,19:05,0,FALSE,19,FALSE,PALMA DE MALLORCA
DAH2012,AIR ALGERIE,04/11/2013,19:05,19:05,0,FALSE,19,FALSE,ARGEL/ HOUARI BOUMEDIEN
LX1956,SWISS INTERNATIONAL AIR LINES,04/11/2013,19:05,19:05,0,FALSE,19,FALSE,ZURICH
UX6042,AIR EUROPA,04/11/2013,19:05,19:05,0,FALSE,19,FALSE,PALMA DE MALLORCA
LX1956,SWISS INTERNATIONAL AIR LINES,12/04/2011,19:05,19:05,0,FALSE,19,FALSE,ZURICH
UX6042,AIR EUROPA,12/04/2011,19:05,19:05,0,FALSE,19,FALSE,PALMA DE MALLORCA
DAH2012,AIR ALGERIE,04/11/2013,19:05,19:05,0,FALSE,19,FALSE,ARGEL/ HOUARI BOUMEDIEN
LX1956,SWISS INTERNATIONAL AIR LINES,04/11/2013,19:05,19:05,0,FALSE,19,FALSE,ZURICH
UX6042,AIR EUROPA,04/11/2013,19:05,19:05,0,FALSE,19,FALSE,PALMA DE MALLORCA
AZ080,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,19:10,19:10,0,FALSE,19,FALSE,MILAN /LINATE
LH3696,LUFTHANSA,04/11/2013,19:10,19:10,0,FALSE,19,FALSE,MILAN /MALPENSA
YW8411,AIR NOSTRUM,04/11/2013,19:10,19:10,0,FALSE,19,FALSE,PAMPLONA
AZ080,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,19:10,19:10,0,FALSE,19,FALSE,MILAN /LINATE
LH3696,LUFTHANSA,04/11/2013,19:10,19:10,0,FALSE,19,FALSE,MILAN /MALPENSA
YW8411,AIR NOSTRUM,04/11/2013,19:10,19:10,0,FALSE,19,FALSE,PAMPLONA
AZ080,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,19:10,19:10,0,FALSE,19,FALSE,MILAN /LINATE
LH3696,LUFTHANSA,12/04/2011,19:10,19:10,0,FALSE,19,FALSE,MILAN /MALPENSA
AZ080,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,19:10,19:10,0,FALSE,19,FALSE,MILAN /LINATE
LH3696,LUFTHANSA,04/11/2013,19:10,19:10,0,FALSE,19,FALSE,MILAN /MALPENSA
YW8411,AIR NOSTRUM,04/11/2013,19:10,19:10,0,FALSE,19,FALSE,PAMPLONA
LH3304,LUFTHANSA,04/11/2013,19:15,19:15,0,FALSE,19,FALSE,DUSSELDORF
VLG1018,VUELING AIRLINES,04/11/2013,19:15,19:15,0,FALSE,19,FALSE,MADRID-BARAJAS
WZZ3175,WIZZ AIR HUNGARY,04/11/2013,19:15,19:15,0,FALSE,19,FALSE,BUCAREST/BANEASA
LH3304,LUFTHANSA,04/11/2013,19:15,19:15,0,FALSE,19,FALSE,DUSSELDORF
VLG1018,VUELING AIRLINES,04/11/2013,19:15,19:15,0,FALSE,19,FALSE,MADRID-BARAJAS
WZZ3175,WIZZ AIR HUNGARY,04/11/2013,19:15,19:15,0,FALSE,19,FALSE,BUCAREST/BANEASA
LH3304,LUFTHANSA,12/04/2011,19:15,19:15,0,FALSE,19,FALSE,DUSSELDORF
VLG1018,VUELING AIRLINES,12/04/2011,19:15,19:15,0,FALSE,19,FALSE,MADRID-BARAJAS
WZZ3175,WIZZ AIR HUNGARY,12/04/2011,19:15,19:15,0,FALSE,19,FALSE,BUCAREST/BANEASA
LH3304,LUFTHANSA,04/11/2013,19:15,19:15,0,FALSE,19,FALSE,DUSSELDORF
VLG1018,VUELING AIRLINES,04/11/2013,19:15,19:15,0,FALSE,19,FALSE,MADRID-BARAJAS
WZZ3175,WIZZ AIR HUNGARY,04/11/2013,19:15,19:15,0,FALSE,19,FALSE,BUCAREST/BANEASA
BAW470,BRITISH AIRWAYS,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LONDRES / HEATHROW
BER7524,AIR BERLIN INC.,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,PALMA DE MALLORCA
IBE7473,IBERIA,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LONDRES / HEATHROW
JKK5723,SPANAIR,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,PALMA DE MALLORCA
JKK9493,SPANAIR,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LISBOA
TAP738,TAP PORTUGAL,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LISBOA
BAW470,BRITISH AIRWAYS,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LONDRES / HEATHROW
BER7524,AIR BERLIN INC.,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,PALMA DE MALLORCA
IBE7473,IBERIA,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LONDRES / HEATHROW
JKK5723,SPANAIR,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,PALMA DE MALLORCA
JKK9493,SPANAIR,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LISBOA
TAP738,TAP PORTUGAL,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LISBOA
BAW470,BRITISH AIRWAYS,12/04/2011,19:20,19:20,0,FALSE,19,FALSE,LONDRES / HEATHROW
BER7524,AIR BERLIN INC.,12/04/2011,19:20,19:20,0,FALSE,19,FALSE,PALMA DE MALLORCA
IBE7473,IBERIA,12/04/2011,19:20,19:20,0,FALSE,19,FALSE,LONDRES / HEATHROW
JKK5723,SPANAIR,12/04/2011,19:20,19:20,0,FALSE,19,FALSE,PALMA DE MALLORCA
JKK9493,SPANAIR,12/04/2011,19:20,19:20,0,FALSE,19,FALSE,LISBOA
TAP738,TAP PORTUGAL,12/04/2011,19:20,19:20,0,FALSE,19,FALSE,LISBOA
BAW470,BRITISH AIRWAYS,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LONDRES / HEATHROW
BER7524,AIR BERLIN INC.,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,PALMA DE MALLORCA
IBE7473,IBERIA,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LONDRES / HEATHROW
JKK5723,SPANAIR,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,PALMA DE MALLORCA
JKK9493,SPANAIR,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LISBOA
TAP738,TAP PORTUGAL,04/11/2013,19:20,19:20,0,FALSE,19,FALSE,LISBOA
IBE1816,IBERIA,04/11/2013,19:25,19:25,0,FALSE,19,FALSE,MADRID-BARAJAS
KL1677,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,19:25,19:25,0,FALSE,19,FALSE,AMSTERDAM/SCHIPHOL
KQ1677,KENYA AIRWAYS LTD.,04/11/2013,19:25,19:25,0,FALSE,19,FALSE,AMSTERDAM/SCHIPHOL
IBE1816,IBERIA,04/11/2013,19:25,19:25,0,FALSE,19,FALSE,MADRID-BARAJAS
KL1677,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,19:25,19:25,0,FALSE,19,FALSE,AMSTERDAM/SCHIPHOL
KQ1677,KENYA AIRWAYS LTD.,04/11/2013,19:25,19:25,0,FALSE,19,FALSE,AMSTERDAM/SCHIPHOL
IBE1816,IBERIA,12/04/2011,19:25,19:25,0,FALSE,19,FALSE,MADRID-BARAJAS
KL1677,K.L.M. ROYAL DUTCH AIRLINES,12/04/2011,19:25,19:25,0,FALSE,19,FALSE,AMSTERDAM/SCHIPHOL
KQ1677,KENYA AIRWAYS LTD.,12/04/2011,19:25,19:25,0,FALSE,19,FALSE,AMSTERDAM/SCHIPHOL
YW8857,AIR NOSTRUM,12/04/2011,19:25,19:25,0,FALSE,19,FALSE,SAN SEBASTIAN
IBE1816,IBERIA,04/11/2013,19:25,19:25,0,FALSE,19,FALSE,MADRID-BARAJAS
KL1677,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,19:25,19:25,0,FALSE,19,FALSE,AMSTERDAM/SCHIPHOL
KQ1677,KENYA AIRWAYS LTD.,04/11/2013,19:25,19:25,0,FALSE,19,FALSE,AMSTERDAM/SCHIPHOL
GWI526,GERMANWINGS GMBH,04/11/2013,19:30,19:30,0,FALSE,19,FALSE,COLONIA/BONN
UX3048,AIR EUROPA,04/11/2013,19:30,19:30,0,FALSE,19,FALSE,PARIS /CHARLES DE GAULLE
GWI526,GERMANWINGS GMBH,04/11/2013,19:30,19:30,0,FALSE,19,FALSE,COLONIA/BONN
AF2048,AIR FRANCE,12/04/2011,19:30,19:30,0,FALSE,19,FALSE,PARIS /CHARLES DE GAULLE
GWI526,GERMANWINGS GMBH,12/04/2011,19:30,19:30,0,FALSE,19,FALSE,COLONIA/BONN
JL5317,JAPAN AIRLINES,12/04/2011,19:30,19:30,0,FALSE,19,FALSE,PARIS /CHARLES DE GAULLE
UX3048,AIR EUROPA,12/04/2011,19:30,19:30,0,FALSE,19,FALSE,PARIS /CHARLES DE GAULLE
GWI526,GERMANWINGS GMBH,04/11/2013,19:30,19:30,0,FALSE,19,FALSE,COLONIA/BONN
